cnt,dteday,hr,hum,temp,weekday,windspeed,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12
72,2011-01-07,15,-1.3333149926642034,-1.5423852084739573,5,-0.2116912132997729,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,2011-01-07,16,-1.3333149926642034,-1.5423852084739573,5,-0.2116912132997729,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,2011-01-07,17,-1.3333149926642034,-1.5423852084739573,5,-1.5538885118643786,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,2011-01-07,18,-1.177813572712133,-1.5423852084739573,5,-0.8214836522335098,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,2011-01-07,19,-0.40030647295178196,-1.7501228311693733,5,-0.8214836522335098,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,2011-01-07,20,-0.8149769261573029,-1.6462540198216653,5,-0.6996886476743587,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2011-01-07,21,-0.8149769261573029,-1.6462540198216653,5,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2011-01-07,22,-1.022312152760063,-1.6462540198216653,5,-0.2116912132997729,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2011-01-07,23,-0.6076416995545424,-1.6462540198216653,5,-0.2116912132997729,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,2011-01-08,0,-0.6076416995545424,-1.6462540198216653,6,-0.2116912132997729,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,2011-01-08,1,-0.40030647295178196,-1.6462540198216653,6,-0.8214836522335098,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,2011-01-08,2,-0.40030647295178196,-1.6462540198216653,6,-1.5538885118643786,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,2011-01-08,3,-0.40030647295178196,-1.6462540198216653,6,-0.2116912132997729,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-08,4,-0.40030647295178196,-1.6462540198216653,6,-0.2116912132997729,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2011-01-08,5,0.584535853411329,-1.7501228311693733,6,-0.2116912132997729,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2011-01-08,6,0.584535853411329,-1.7501228311693733,6,-0.2116912132997729,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,2011-01-08,7,0.584535853411329,-1.7501228311693733,6,-0.6996886476743587,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2011-01-08,8,1.5693781797744404,-1.7501228311693733,6,-0.6996886476743587,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,2011-01-08,9,1.5693781797744404,-1.7501228311693733,6,-0.6996886476743587,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61,2011-01-08,10,0.8955386933154696,-1.6462540198216653,6,-0.2116912132997729,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,2011-01-08,11,0.32536682015787843,-1.5423852084739573,6,1.6185035196394182,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98,2011-01-08,12,-0.1929712463490221,-1.5423852084739573,6,1.374096094383135,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,2011-01-08,13,-0.9704783461093729,-1.5423852084739573,6,1.1305060852648328,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,2011-01-08,14,-1.5924840259176536,-1.5423852084739573,6,2.471885967691457,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74,2011-01-08,15,-1.5924840259176536,-1.5423852084739573,6,2.106500954014004,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,2011-01-08,16,-1.747985445869724,-1.6462540198216653,6,2.106500954014004,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,2011-01-08,17,-1.3333149926642034,-1.7501228311693733,6,2.9598834020660436,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,2011-01-08,18,-1.229647379362823,-1.8539916425170808,6,0.8860986600085493,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2011-01-08,19,-1.3851487993148934,-1.8539916425170808,6,0.5198962301931148,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,2011-01-08,20,-1.3851487993148934,-1.9578604538647888,6,0.5198962301931148,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,2011-01-08,21,-1.229647379362823,-1.9578604538647888,6,1.374096094383135,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,2011-01-08,22,-1.3851487993148934,-1.9578604538647888,6,1.6185035196394182,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,2011-01-08,23,-1.229647379362823,-2.061729265212496,6,2.106500954014004,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,2011-01-09,0,-1.0741459594107532,-2.061729265212496,0,1.6185035196394182,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,2011-01-09,1,-1.0741459594107532,-2.061729265212496,0,2.228295958573155,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2011-01-09,2,-0.8668107328079927,-2.061729265212496,0,2.228295958573155,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2011-01-09,3,-0.8668107328079927,-2.061729265212496,0,1.8620935287577205,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-09,4,-0.5039740862531622,-2.165598076560204,0,0.03189879581852919,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-09,5,-0.5039740862531622,-2.165598076560204,0,0.03189879581852919,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-09,6,-0.7113093128559226,-2.061729265212496,0,0.7643036554493984,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2011-01-09,7,-0.5039740862531622,-2.165598076560204,0,0.03189879581852919,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2011-01-09,8,-0.7113093128559226,-2.061729265212496,0,0.7643036554493984,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,2011-01-09,9,-0.8668107328079927,-1.9578604538647888,0,2.716293392947741,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2011-01-09,10,-1.022312152760063,-1.8539916425170808,0,1.6185035196394182,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2011-01-09,11,-1.177813572712133,-1.7501228311693733,0,2.716293392947741,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,2011-01-09,12,-1.3333149926642034,-1.6462540198216653,0,2.106500954014004,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75,2011-01-09,13,-1.4888164126162735,-1.5423852084739573,0,2.106500954014004,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,2011-01-09,14,-1.5924840259176536,-1.4385163971262496,0,2.228295958573155,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,2011-01-09,15,-1.4369826059655837,-1.4385163971262496,0,1.374096094383135,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,2011-01-09,16,-1.4888164126162735,-1.5423852084739573,0,2.106500954014004,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,2011-01-09,17,-1.3333149926642034,-1.6462540198216653,0,1.6185035196394182,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,2011-01-09,18,-1.177813572712133,-1.7501228311693733,0,1.1305060852648328,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,2011-01-09,19,-1.022312152760063,-1.7501228311693733,0,1.1305060852648328,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,2011-01-09,20,-0.8668107328079927,-1.8539916425170808,0,0.5198962301931148,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,2011-01-09,21,-0.8668107328079927,-1.8539916425170808,0,1.8620935287577205,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2011-01-09,22,-0.8668107328079927,-1.8539916425170808,0,0.8860986600085493,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2011-01-09,23,-0.6594755062052325,-1.9578604538647888,0,0.03189879581852919,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2011-01-10,0,-0.6594755062052325,-1.9578604538647888,1,0.7643036554493984,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-10,1,-0.6594755062052325,-1.9578604538647888,1,0.7643036554493984,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-10,2,-0.6594755062052325,-1.9578604538647888,1,0.2763062210748125,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-10,3,-0.6594755062052325,-1.9578604538647888,1,0.2763062210748125,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-10,4,-0.4521402796024721,-2.061729265212496,1,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-10,5,-0.4521402796024721,-2.061729265212496,1,0.5198962301931148,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2011-01-10,6,-0.6594755062052325,-1.9578604538647888,1,0.7643036554493984,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,2011-01-10,7,-0.6594755062052325,-1.9578604538647888,1,0.2763062210748125,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,2011-01-10,8,-0.6594755062052325,-1.9578604538647888,1,0.7643036554493984,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,2011-01-10,9,-0.6594755062052325,-1.8539916425170808,1,0.5198962301931148,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2011-01-10,10,-0.6594755062052325,-1.8539916425170808,1,0.8860986600085493,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2011-01-10,11,-0.8149769261573029,-1.7501228311693733,1,0.7643036554493984,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,2011-01-10,12,-1.177813572712133,-1.5423852084739573,1,0.7643036554493984,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,2011-01-10,13,-1.177813572712133,-1.5423852084739573,1,0.7643036554493984,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,2011-01-10,14,-1.177813572712133,-1.5423852084739573,1,0.2763062210748125,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,2011-01-10,15,-1.177813572712133,-1.5423852084739573,1,0.2763062210748125,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74,2011-01-10,16,-1.177813572712133,-1.5423852084739573,1,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,2011-01-10,17,-1.177813572712133,-1.5423852084739573,1,-0.6996886476743587,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,2011-01-10,18,-1.177813572712133,-1.5423852084739573,1,0.2763062210748125,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,2011-01-10,19,-0.8149769261573029,-1.7501228311693733,1,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74,2011-01-10,20,-0.6594755062052325,-1.7501228311693733,1,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,2011-01-10,21,-0.1929712463490221,-1.8539916425170808,1,0.03189879581852919,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,2011-01-10,22,-0.1929712463490221,-1.8539916425170808,1,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,2011-01-10,23,-0.1929712463490221,-1.8539916425170808,1,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,2011-01-11,0,-0.1929712463490221,-1.8539916425170808,2,-0.6996886476743587,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-11,1,-0.1929712463490221,-1.8539916425170808,2,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-11,2,-0.40030647295178196,-1.7501228311693733,2,0.03189879581852919,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2011-01-11,5,-0.40030647295178196,-1.7501228311693733,2,-0.4560986385560562,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,2011-01-11,6,-0.40030647295178196,-1.7501228311693733,2,-0.4560986385560562,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99,2011-01-11,7,-0.40030647295178196,-1.7501228311693733,2,-1.5538885118643786,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217,2011-01-11,8,-0.6076416995545424,-1.6462540198216653,2,-0.8214836522335098,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,2011-01-11,9,-0.6076416995545424,-1.6462540198216653,2,-0.2116912132997729,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,2011-01-11,10,-0.6076416995545424,-1.5423852084739573,2,-0.2116912132997729,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011-01-11,11,-0.8149769261573029,-1.5423852084739573,2,-0.4560986385560562,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,2011-01-11,12,-0.6076416995545424,-1.5423852084739573,2,-0.6996886476743587,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,2011-01-11,13,-0.1929712463490221,-1.5423852084739573,2,-0.8214836522335098,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,2011-01-11,14,-0.1929712463490221,-1.5423852084739573,2,-0.8214836522335098,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,2011-01-11,15,0.8955386933154696,-1.7501228311693733,2,-0.8214836522335098,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,2011-01-11,16,1.2065415332196097,-1.7501228311693733,2,0.2763062210748125,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,2011-01-11,17,1.2065415332196097,-1.7501228311693733,2,0.2763062210748125,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,2011-01-11,18,1.5693781797744404,-1.7501228311693733,2,-0.6996886476743587,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,2011-01-11,19,1.5693781797744404,-1.7501228311693733,2,-1.5538885118643786,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,2011-01-11,20,1.5693781797744404,-1.7501228311693733,2,0.03189879581852919,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,2011-01-11,21,1.2065415332196097,-1.7501228311693733,2,-0.8214836522335098,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29,2011-01-11,22,1.5693781797744404,-1.7501228311693733,2,-0.6996886476743587,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19,2011-01-11,23,1.5693781797744404,-1.7501228311693733,2,-0.8214836522335098,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,2011-01-12,0,1.2065415332196097,-1.7501228311693733,3,-0.8214836522335098,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2011-01-12,1,1.2065415332196097,-1.7501228311693733,3,-0.6996886476743587,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-12,2,1.2065415332196097,-1.8539916425170808,3,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2011-01-12,5,1.2065415332196097,-1.8539916425170808,3,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,2011-01-12,6,1.5693781797744404,-1.9578604538647888,3,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,2011-01-12,7,0.32536682015787843,-1.8539916425170808,3,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,2011-01-12,8,-0.1929712463490221,-1.7501228311693733,3,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,2011-01-12,9,-0.1929712463490221,-1.7501228311693733,3,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2011-01-12,10,-0.40030647295178196,-1.6462540198216653,3,0.2763062210748125,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011-01-12,11,-0.6076416995545424,-1.5423852084739573,3,1.6185035196394182,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,2011-01-12,12,-0.8149769261573029,-1.5423852084739573,3,3.204290827322326,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2011-01-12,13,-0.9704783461093729,-1.4385163971262496,3,1.374096094383135,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,2011-01-12,14,-0.8149769261573029,-1.5423852084739573,3,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2011-01-12,15,-0.8149769261573029,-1.5423852084739573,3,1.8620935287577205,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,2011-01-12,16,-0.9704783461093729,-1.4385163971262496,3,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,2011-01-12,17,-0.8149769261573029,-1.5423852084739573,3,1.374096094383135,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,2011-01-12,18,-0.8149769261573029,-1.5423852084739573,3,2.716293392947741,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,2011-01-12,19,-0.8149769261573029,-1.6462540198216653,3,1.8620935287577205,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,2011-01-12,20,-0.6594755062052325,-1.7501228311693733,3,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,2011-01-12,21,-0.40030647295178196,-1.7501228311693733,3,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,2011-01-12,22,-0.40030647295178196,-1.7501228311693733,3,2.106500954014004,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,2011-01-12,23,-0.1929712463490221,-1.8539916425170808,3,1.8620935287577205,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,2011-01-13,0,-0.1929712463490221,-1.8539916425170808,4,0.7643036554493984,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2011-01-13,1,-0.6594755062052325,-1.8539916425170808,4,0.7643036554493984,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2011-01-13,2,-0.6594755062052325,-1.8539916425170808,4,1.374096094383135,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-13,3,-0.6594755062052325,-1.8539916425170808,4,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2011-01-13,4,-0.6594755062052325,-1.8539916425170808,4,0.5198962301931148,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2011-01-13,5,-0.6594755062052325,-1.8539916425170808,4,0.8860986600085493,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,2011-01-13,6,-0.4521402796024721,-1.9578604538647888,4,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,2011-01-13,7,-0.4521402796024721,-1.9578604538647888,4,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202,2011-01-13,8,-0.6594755062052325,-1.8539916425170808,4,0.03189879581852919,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,2011-01-13,9,-0.6594755062052325,-1.8539916425170808,4,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,2011-01-13,10,-0.6594755062052325,-1.7501228311693733,4,1.374096094383135,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,2011-01-13,11,-0.9704783461093729,-1.5423852084739573,4,2.106500954014004,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,2011-01-13,12,-0.9704783461093729,-1.5423852084739573,4,1.8620935287577205,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,2011-01-13,13,-1.1259797660614432,-1.4385163971262496,4,2.106500954014004,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,2011-01-13,14,-1.1259797660614432,-1.4385163971262496,4,1.6185035196394182,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,2011-01-13,15,-1.2814811860135134,-1.3346475857785418,4,0.8860986600085493,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78,2011-01-13,16,-1.2814811860135134,-1.3346475857785418,4,1.374096094383135,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,2011-01-13,17,-1.177813572712133,-1.5423852084739573,4,0.7643036554493984,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,2011-01-13,18,-1.177813572712133,-1.5423852084739573,4,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99,2011-01-13,19,-0.8149769261573029,-1.7501228311693733,4,0.5198962301931148,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,2011-01-13,20,-0.8149769261573029,-1.7501228311693733,4,0.2763062210748125,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,2011-01-13,21,-0.8668107328079927,-1.8539916425170808,4,0.8860986600085493,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2011-01-13,22,-0.8668107328079927,-1.8539916425170808,4,1.1305060852648328,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2011-01-13,23,-0.6594755062052325,-1.9578604538647888,4,0.03189879581852919,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,2011-01-14,0,-0.6594755062052325,-1.9578604538647888,5,0.03189879581852919,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2011-01-14,1,-0.4521402796024721,-2.061729265212496,5,-0.2116912132997729,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-14,2,-0.4521402796024721,-2.061729265212496,5,-0.4560986385560562,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2011-01-14,3,-0.4521402796024721,-2.061729265212496,5,-0.6996886476743587,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,2011-01-14,5,-0.4521402796024721,-2.061729265212496,5,-0.8214836522335098,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
